0.5        2.2648549702353193E-014   1.2788358526408778E-015
0.6       -8.8817841970012523E-016   1.0299707023903266E-014
0.7        1.2434497875801753E-014  -1.2543244106371326E-014
0.8       -7.9936057773011271E-015  -5.8810348693774088E-015
0.9       -7.9936057773011271E-015   5.9993630816197405E-015
