0.0001       -4.6837533851373792E-017  -1.3135962319126021E-018
0.0010       -3.4694469519536142E-018   2.8247331514142196E-018
0.0100        5.2041704279304213E-018   9.7783724414204517E-018
0.1000        6.9388939039072284E-017  -1.2253441489205793E-016
1.0000        3.1086244689504383E-015   8.1887550000696912E-016
